# E.W. Lemmon, M.O. McLinden and D.G. Friend, "Thermophysical Properties of Fluid Systems" in NIST Chemistry WebBook, NIST Standard Reference Database Number 69, Eds. P.J. Linstrom and W.G. Mallard, National Institute of Standards and Technology, Gaithersburg MD, 20899, http://webbook.nist.gov, (retrieved May 30, 2016).
#Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase  Ratio_of_specific_heat
6.983e+01	1.000e-03	1.722e+00	5.806e-01	1.395e+00	1.975e+00	1.097e+02	1.285e+01	2.117e+01	6.887e+02	2.771e+00	3.212e+00	5.040e-02	vapor	1.647e+00
7.148e+01	1.000e-03	1.683e+00	5.943e-01	1.416e+00	2.010e+00	1.101e+02	1.290e+01	2.122e+01	6.962e+02	2.657e+00	3.270e+00	5.134e-02	vapor	1.645e+00
7.312e+01	1.000e-03	1.645e+00	6.079e-01	1.437e+00	2.045e+00	1.106e+02	1.296e+01	2.127e+01	7.036e+02	2.549e+00	3.326e+00	5.227e-02	vapor	1.642e+00
7.476e+01	1.000e-03	1.609e+00	6.216e-01	1.458e+00	2.080e+00	1.111e+02	1.302e+01	2.133e+01	7.109e+02	2.446e+00	3.382e+00	5.320e-02	vapor	1.639e+00
7.641e+01	1.000e-03	1.574e+00	6.353e-01	1.480e+00	2.115e+00	1.116e+02	1.308e+01	2.139e+01	7.180e+02	2.348e+00	3.438e+00	5.413e-02	vapor	1.636e+00
7.805e+01	1.000e-03	1.541e+00	6.489e-01	1.502e+00	2.150e+00	1.120e+02	1.314e+01	2.146e+01	7.250e+02	2.254e+00	3.493e+00	5.509e-02	vapor	1.633e+00
7.969e+01	1.000e-03	1.509e+00	6.626e-01	1.523e+00	2.186e+00	1.125e+02	1.321e+01	2.153e+01	7.318e+02	2.164e+00	3.547e+00	5.602e-02	vapor	1.629e+00
8.134e+01	1.000e-03	1.479e+00	6.763e-01	1.545e+00	2.221e+00	1.129e+02	1.328e+01	2.160e+01	7.385e+02	2.079e+00	3.601e+00	5.695e-02	vapor	1.626e+00
8.298e+01	1.000e-03	1.449e+00	6.899e-01	1.567e+00	2.257e+00	1.133e+02	1.336e+01	2.167e+01	7.452e+02	1.997e+00	3.655e+00	5.789e-02	vapor	1.623e+00
8.462e+01	1.000e-03	1.421e+00	7.036e-01	1.589e+00	2.292e+00	1.138e+02	1.343e+01	2.175e+01	7.517e+02	1.919e+00	3.708e+00	5.883e-02	vapor	1.619e+00
8.627e+01	1.000e-03	1.394e+00	7.173e-01	1.611e+00	2.328e+00	1.142e+02	1.351e+01	2.183e+01	7.581e+02	1.844e+00	3.760e+00	5.977e-02	vapor	1.615e+00
8.791e+01	1.000e-03	1.368e+00	7.309e-01	1.633e+00	2.364e+00	1.146e+02	1.360e+01	2.191e+01	7.644e+02	1.772e+00	3.812e+00	6.070e-02	vapor	1.612e+00
8.955e+01	1.000e-03	1.343e+00	7.446e-01	1.656e+00	2.400e+00	1.150e+02	1.368e+01	2.200e+01	7.706e+02	1.704e+00	3.864e+00	6.163e-02	vapor	1.608e+00
9.120e+01	1.000e-03	1.319e+00	7.582e-01	1.678e+00	2.436e+00	1.154e+02	1.377e+01	2.208e+01	7.767e+02	1.638e+00	3.915e+00	6.263e-02	vapor	1.604e+00
9.284e+01	1.000e-03	1.296e+00	7.719e-01	1.701e+00	2.473e+00	1.158e+02	1.386e+01	2.217e+01	7.828e+02	1.575e+00	3.966e+00	6.364e-02	vapor	1.600e+00
9.448e+01	1.000e-03	1.273e+00	7.856e-01	1.724e+00	2.509e+00	1.162e+02	1.395e+01	2.226e+01	7.887e+02	1.514e+00	4.016e+00	6.466e-02	vapor	1.596e+00
9.613e+01	1.000e-03	1.251e+00	7.992e-01	1.747e+00	2.546e+00	1.166e+02	1.404e+01	2.235e+01	7.946e+02	1.456e+00	4.066e+00	6.568e-02	vapor	1.592e+00
9.777e+01	1.000e-03	1.230e+00	8.129e-01	1.770e+00	2.583e+00	1.170e+02	1.413e+01	2.244e+01	8.003e+02	1.400e+00	4.116e+00	6.669e-02	vapor	1.589e+00
9.941e+01	1.000e-03	1.210e+00	8.266e-01	1.793e+00	2.620e+00	1.173e+02	1.422e+01	2.254e+01	8.060e+02	1.347e+00	4.165e+00	6.771e-02	vapor	1.585e+00
1.011e+02	1.000e-03	1.190e+00	8.402e-01	1.817e+00	2.657e+00	1.177e+02	1.432e+01	2.263e+01	8.117e+02	1.295e+00	4.214e+00	6.878e-02	vapor	1.581e+00
1.027e+02	1.000e-03	1.171e+00	8.539e-01	1.840e+00	2.694e+00	1.181e+02	1.441e+01	2.273e+01	8.173e+02	1.246e+00	4.263e+00	6.987e-02	vapor	1.577e+00
1.043e+02	1.000e-03	1.153e+00	8.676e-01	1.864e+00	2.732e+00	1.184e+02	1.451e+01	2.283e+01	8.228e+02	1.198e+00	4.311e+00	7.096e-02	vapor	1.573e+00
1.060e+02	1.000e-03	1.135e+00	8.812e-01	1.888e+00	2.769e+00	1.188e+02	1.461e+01	2.292e+01	8.282e+02	1.152e+00	4.359e+00	7.206e-02	vapor	1.569e+00
1.076e+02	1.000e-03	1.117e+00	8.949e-01	1.912e+00	2.807e+00	1.191e+02	1.471e+01	2.302e+01	8.336e+02	1.108e+00	4.407e+00	7.315e-02	vapor	1.565e+00
1.093e+02	1.000e-03	1.101e+00	9.086e-01	1.936e+00	2.845e+00	1.195e+02	1.480e+01	2.312e+01	8.390e+02	1.066e+00	4.454e+00	7.424e-02	vapor	1.562e+00
1.109e+02	1.000e-03	1.084e+00	9.222e-01	1.961e+00	2.883e+00	1.198e+02	1.490e+01	2.322e+01	8.442e+02	1.025e+00	4.501e+00	7.533e-02	vapor	1.558e+00
1.126e+02	1.000e-03	1.069e+00	9.359e-01	1.985e+00	2.921e+00	1.202e+02	1.500e+01	2.331e+01	8.495e+02	9.856e-01	4.548e+00	7.640e-02	vapor	1.554e+00
